state,county,fips,cases,deaths,votes gop,votes dem,total votes,% GOP,% DEM,% Votes,,land area (sq/mi),pop/sqmi,POP tot,POP MALE,POP FEM,0-19 tot,0-19 tot f,0-19 tot m,20-64tot,20-64f,20-64m,65+ tot,65+ m,65+ f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Cumberland,21057,342,3,2769,508,3309,83.68%,15.35%,99.03%,RIGHT,306.0,21.6,6614,3226,3388,1506,745,761,3601,1829,1772,1507,693,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Daviess,21059,4404,69,31025,17286,49287,62.95%,35.07%,98.02%,RIGHT,462.0,219.7,101511,49577,51934,26995,13178,13817,56969,28881,28088,17547,7672,9875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Edmonson,21061,463,13,4828,1227,6132,78.73%,20.01%,98.74%,RIGHT,303.0,40.1,12150,6151,5999,2479,1154,1325,7070,3493,3577,2601,1249,1352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Elliott,21063,706,1,2246,712,2995,74.99%,23.77%,98.76%,RIGHT,234.0,32.1,7517,4283,3234,1465,706,759,4522,1740,2782,1530,742,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Estill,21065,531,0,5100,1355,6540,77.98%,20.72%,98.70%,RIGHT,254.0,55.5,14106,6966,7140,3284,1600,1684,8110,4034,4076,2712,1206,1506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Fayette,21067,20026,140,58860,90600,152912,38.49%,59.25%,97.74%,LEFT,284.0,1137.9,323152,158164,164988,78757,38813,39944,199575,100695,98880,44820,19340,25480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Fleming,21069,458,1,5534,1474,7068,78.30%,20.85%,99.15%,RIGHT,351.0,41.5,14581,7137,7444,3882,1915,1967,8075,4103,3972,2624,1198,1426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Floyd,21071,1465,9,12250,3884,16353,74.91%,23.75%,98.66%,RIGHT,394.0,90.3,35589,17362,18227,8571,4020,4551,20312,10469,9843,6706,2968,3738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Franklin,21073,1737,17,12900,12652,26072,49.48%,48.53%,98.01%,RIGHT,210.0,242.8,50991,24651,26340,12056,5996,6060,29554,15101,14453,9381,4138,5243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Fulton,21075,323,4,1606,794,2426,66.20%,32.73%,98.93%,RIGHT,209.0,28.6,5969,2992,2977,1379,656,723,3352,1621,1731,1238,538,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Gallatin,21077,357,9,2955,822,3849,76.77%,21.36%,98.13%,RIGHT,99.0,89.6,8869,4501,4368,2325,1113,1212,5287,2592,2695,1257,594,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Garrard,21079,762,4,6754,1830,8706,77.58%,21.02%,98.60%,RIGHT,231.0,76.5,17666,8708,8958,4246,1984,2262,10178,5141,5037,3242,1409,1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Grant,21081,948,6,8725,2205,11108,78.55%,19.85%,98.40%,RIGHT,260.0,96.4,25069,12547,12522,7177,3582,3595,14372,7079,7293,3520,1659,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Graves,21083,2148,40,13206,3560,17019,77.60%,20.92%,98.51%,RIGHT,556.0,67.0,37266,18226,19040,9749,4784,4965,20493,10396,10097,7024,3164,3860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Grayson,21085,1064,25,9453,2400,11985,78.87%,20.03%,98.90%,RIGHT,504.0,52.4,26427,13274,13153,6715,3255,3460,14931,7293,7638,4781,2176,2605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Green,21087,669,10,4838,920,5812,83.24%,15.83%,99.07%,RIGHT,289.0,37.9,10941,5372,5569,2461,1240,1221,6173,3060,3113,2307,1038,1269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Greenup,21089,1773,17,13064,4873,18176,71.88%,26.81%,98.69%,RIGHT,346.0,101.4,35098,17094,18004,8183,3904,4279,19446,9916,9530,7469,3285,4184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Hancock,21091,352,12,3145,1351,4587,68.56%,29.45%,98.02%,RIGHT,189.0,46.1,8722,4485,4237,2382,1072,1310,4799,2365,2434,1541,741,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Hardin,21093,4928,38,29832,18101,48941,60.96%,36.99%,97.94%,RIGHT,628.0,176.7,110958,55356,55602,29831,14388,15443,65100,32201,32899,16027,7014,9013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Harlan,21095,1103,16,9367,1494,10971,85.38%,13.62%,99.00%,RIGHT,467.0,55.7,26010,12439,13571,6442,3231,3211,14570,7566,7004,4998,2224,2774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Harrison,21097,562,1,6334,2400,8859,71.50%,27.09%,98.59%,RIGHT,310.0,60.9,18886,9266,9620,4696,2294,2402,10781,5435,5346,3409,1518,1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Hart,21099,1076,5,6345,1908,8370,75.81%,22.80%,98.60%,RIGHT,416.0,45.8,19035,9364,9671,5095,2550,2545,10754,5358,5396,3186,1423,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Henderson,21101,2416,43,12730,7639,20697,61.51%,36.91%,98.42%,RIGHT,440.0,102.8,45210,21841,23369,11231,5491,5740,25719,13211,12508,8260,3593,4667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Henry,21103,618,3,5843,2142,8110,72.05%,26.41%,98.46%,RIGHT,289.0,55.8,16126,7978,8148,4119,1956,2163,9102,4581,4521,2905,1294,1611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Hickman,21105,200,3,1714,458,2199,77.94%,20.83%,98.77%,RIGHT,244.0,18.0,4380,2066,2314,897,469,428,2327,1189,1138,1156,500,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Hopkins,21107,2145,75,15757,5439,21512,73.25%,25.28%,98.53%,RIGHT,551.0,81.1,44686,21787,22899,11040,5402,5638,25152,12805,12347,8494,3802,4692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Jackson,21109,715,17,5453,605,6113,89.20%,9.90%,99.10%,RIGHT,346.0,38.5,13329,6638,6691,3279,1533,1746,7644,3862,3782,2406,1110,1296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Jefferson,21111,43771,553,150646,228358,386629,38.96%,59.06%,98.03%,LEFT,385.0,1991.6,766757,370607,396150,186730,91161,95569,452286,231740,220546,127741,54492,73249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Jessamine,21113,2179,38,17096,8567,26280,65.05%,32.60%,97.65%,RIGHT,173.0,312.8,54115,26306,27809,14357,7061,7296,31357,16215,15142,8401,3868,4533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Johnson,21115,943,11,8450,1608,10192,82.91%,15.78%,98.69%,RIGHT,262.0,84.7,22188,10901,11287,5418,2596,2822,12610,6461,6149,4160,1930,2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Kenton,21117,6809,65,48129,32271,82198,58.55%,39.26%,97.81%,RIGHT,163.0,1024.5,166998,82647,84351,42966,20927,22039,99185,49667,49518,24847,11090,13757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Knott,21119,635,9,4780,1412,6252,76.46%,22.58%,99.04%,RIGHT,352.0,42.1,14806,7307,7499,3429,1672,1757,8544,4282,4262,2833,1288,1545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Knox,21121,1420,10,11012,2114,13273,82.97%,15.93%,98.89%,RIGHT,388.0,80.3,31145,15190,15955,7980,3911,4069,17642,8903,8739,5523,2382,3141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Larue,21123,686,2,5685,1504,7301,77.87%,20.60%,98.47%,RIGHT,263.0,54.7,14398,7111,7287,3568,1703,1865,8257,4158,4099,2573,1147,1426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Laurel,21125,2868,12,23237,4475,28111,82.66%,15.92%,98.58%,RIGHT,436.0,139.5,60813,29826,30987,15320,7524,7796,35328,17967,17361,10165,4669,5496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Lawrence,21127,530,2,5633,1238,6955,80.99%,17.80%,98.79%,RIGHT,419.0,36.6,15317,7581,7736,3952,1882,2070,8605,4364,4241,2760,1270,1490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Lee,21129,988,17,2273,481,2801,81.15%,17.17%,98.32%,RIGHT,210.0,35.3,7403,4144,3259,1481,678,803,4648,1884,2764,1274,577,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Leslie,21131,362,1,4321,446,4813,89.78%,9.27%,99.04%,RIGHT,404.0,24.4,9877,4934,4943,2296,1075,1221,5735,2857,2878,1846,835,1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Letcher,21133,659,2,7226,1799,9135,79.10%,19.69%,98.80%,RIGHT,339.0,63.6,21553,10533,11020,5066,2468,2598,12199,6219,5980,4288,1955,2333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Lewis,21135,628,22,4986,823,5883,84.75%,13.99%,98.74%,RIGHT,484.0,27.4,13275,6621,6654,3187,1557,1630,7631,3815,3816,2457,1175,1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Lincoln,21137,1027,20,8489,2254,10914,77.78%,20.65%,98.43%,RIGHT,337.0,72.8,24549,12038,12511,6312,3053,3259,13621,6887,6734,4616,2045,2571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Livingston,21139,393,4,4010,939,5004,80.14%,18.76%,98.90%,RIGHT,316.0,29.1,9194,4516,4678,2028,981,1047,5098,2588,2510,2068,959,1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Logan,21141,1377,36,9067,3094,12350,73.42%,25.05%,98.47%,RIGHT,556.0,48.7,27102,13404,13698,6927,3318,3609,15124,7611,7513,5051,2282,2769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Lyon,21143,241,5,3100,1092,4228,73.32%,25.83%,99.15%,RIGHT,216.0,38.0,8210,4600,3610,1301,607,694,4771,1891,2880,2138,1026,1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,McCracken,21145,3600,31,21820,11195,33549,65.04%,33.37%,98.41%,RIGHT,251.0,260.6,65418,31389,34029,15797,7691,8106,36313,18686,17627,13308,5656,7652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,McCreary,21147,798,1,5664,725,6438,87.98%,11.26%,99.24%,RIGHT,428.0,40.3,17231,9400,7831,4129,1930,2199,10300,4393,5907,2802,1294,1508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,McLean,21149,451,20,3633,1074,4782,75.97%,22.46%,98.43%,RIGHT,254.0,36.2,9207,4526,4681,2379,1142,1237,4990,2535,2455,1838,834,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Madison,21151,4714,21,27356,15581,43957,62.23%,35.45%,97.68%,RIGHT,441.0,210.9,92987,45127,47860,24005,12153,11852,55788,28392,27396,13194,5879,7315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Magoffin,21153,611,1,4174,1214,5447,76.63%,22.29%,98.92%,RIGHT,310.0,39.2,12161,6090,6071,2975,1421,1554,7024,3491,3533,2162,1003,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Marion,21155,1276,14,6113,2722,8928,68.47%,30.49%,98.96%,RIGHT,347.0,55.5,19273,9567,9706,5042,2483,2559,10966,5393,5573,3265,1435,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Marshall,21157,1169,18,13297,4071,17603,75.54%,23.13%,98.67%,RIGHT,305.0,102.0,31100,15268,15832,6962,3329,3633,17252,8736,8516,6886,3119,3767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Martin,21159,532,10,3496,403,3936,88.82%,10.24%,99.06%,RIGHT,231.0,48.5,11195,6190,5005,2387,1136,1251,6896,2836,4060,1912,879,1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Mason,21161,671,4,5477,2362,7958,68.82%,29.68%,98.50%,RIGHT,241.0,70.8,17070,8320,8750,4322,2082,2240,9558,4865,4693,3190,1387,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Meade,21163,853,4,10185,3632,14113,72.17%,25.74%,97.90%,RIGHT,308.0,92.8,28572,14483,14089,6959,3352,3607,17426,8606,8820,4187,2056,2131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Menifee,21165,144,1,2311,750,3102,74.50%,24.18%,98.68%,RIGHT,204.0,31.8,6489,3286,3203,1359,640,719,3739,1810,1929,1391,638,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Mercer,21167,895,6,8506,3033,11735,72.48%,25.85%,98.33%,RIGHT,251.0,87.4,21933,10742,11191,5286,2525,2761,12505,6312,6193,4142,1788,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,Metcalfe,21169,488,6,3959,975,5012,78.99%,19.45%,98.44%,RIGHT,291.0,34.6,10071,4977,5094,2535,1223,1312,5582,2789,2793,1954,872,1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
